HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
329E6HTMSWAWF2SB5UT8Y7BBBDVK37,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:09 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:09 PDT 2017,,,3483FV8BEFR3IP9XPSQ4TYWNLJL269,A86,Submitted,Mon Apr 17 07:41:38 PDT 2017,Mon Apr 17 07:41:59 PDT 2017,Tue Apr 18 07:41:59 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),Anonymous street artist Banksy was arrested,Banksy Arrested Real Identity Revealed Is The Same Hoax From Last Year,261.0,Anonymous street artist Banksy was arrested,Hoax Banksy Arrested in London Story Dupes the Internet Again,262.0,Anonymous street artist Banksy was arrested,Banksy not arrested: Internet duped by fake report claiming artist's identity revealed,263.0,Anonymous street artist Banksy was arrested,"No, Banksy hasn't been arrested",264.0,Anonymous street artist Banksy was arrested,"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",265.0,Against,Against,Against,Against,Against,{},,
329E6HTMSWAWF2SB5UT8Y7BBBDVK37,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:09 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:09 PDT 2017,,,3EO896NRAX39QJIHSQ4P3PAI72ITJY,A100,Submitted,Mon Apr 17 07:58:18 PDT 2017,Mon Apr 17 08:07:05 PDT 2017,Tue Apr 18 08:07:05 PDT 2017,,,,527,0% (0/0),0% (0/0),0% (0/0),Anonymous street artist Banksy was arrested,Banksy Arrested Real Identity Revealed Is The Same Hoax From Last Year,261.0,Anonymous street artist Banksy was arrested,Hoax Banksy Arrested in London Story Dupes the Internet Again,262.0,Anonymous street artist Banksy was arrested,Banksy not arrested: Internet duped by fake report claiming artist's identity revealed,263.0,Anonymous street artist Banksy was arrested,"No, Banksy hasn't been arrested",264.0,Anonymous street artist Banksy was arrested,"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",265.0,For,For,For,For,For,{},,
329E6HTMSWAWF2SB5UT8Y7BBBDVK37,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:09 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:09 PDT 2017,,,3F0BG9B9MQVCNAG91N2R8GXOV9ZY7K,A91,Submitted,Mon Apr 17 07:27:49 PDT 2017,Mon Apr 17 07:31:33 PDT 2017,Tue Apr 18 07:31:33 PDT 2017,,,,224,100% (10/10),100% (10/10),100% (10/10),Anonymous street artist Banksy was arrested,Banksy Arrested Real Identity Revealed Is The Same Hoax From Last Year,261.0,Anonymous street artist Banksy was arrested,Hoax Banksy Arrested in London Story Dupes the Internet Again,262.0,Anonymous street artist Banksy was arrested,Banksy not arrested: Internet duped by fake report claiming artist's identity revealed,263.0,Anonymous street artist Banksy was arrested,"No, Banksy hasn't been arrested",264.0,Anonymous street artist Banksy was arrested,"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",265.0,For,For,Against,Against,For,{},,
329E6HTMSWAWF2SB5UT8Y7BBBDVK37,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:09 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:09 PDT 2017,,,3P1L2B7AD2XZ8H19ZUU3PUHNCJ6LO6,A129,Submitted,Mon Apr 17 07:56:58 PDT 2017,Mon Apr 17 07:58:08 PDT 2017,Tue Apr 18 07:58:08 PDT 2017,,,,70,0% (0/0),0% (0/0),0% (0/0),Anonymous street artist Banksy was arrested,Banksy Arrested Real Identity Revealed Is The Same Hoax From Last Year,261.0,Anonymous street artist Banksy was arrested,Hoax Banksy Arrested in London Story Dupes the Internet Again,262.0,Anonymous street artist Banksy was arrested,Banksy not arrested: Internet duped by fake report claiming artist's identity revealed,263.0,Anonymous street artist Banksy was arrested,"No, Banksy hasn't been arrested",264.0,Anonymous street artist Banksy was arrested,"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",265.0,For,For,Against,Against,Against,{},,
329E6HTMSWAWF2SB5UT8Y7BBBDVK37,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:09 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:09 PDT 2017,,,3RJSC4XJ11203B655MCLI4P8SQP056,A99,Submitted,Mon Apr 17 07:22:23 PDT 2017,Mon Apr 17 07:28:46 PDT 2017,Tue Apr 18 07:28:46 PDT 2017,,,,383,0% (0/0),0% (0/0),0% (0/0),Anonymous street artist Banksy was arrested,Banksy Arrested Real Identity Revealed Is The Same Hoax From Last Year,261.0,Anonymous street artist Banksy was arrested,Hoax Banksy Arrested in London Story Dupes the Internet Again,262.0,Anonymous street artist Banksy was arrested,Banksy not arrested: Internet duped by fake report claiming artist's identity revealed,263.0,Anonymous street artist Banksy was arrested,"No, Banksy hasn't been arrested",264.0,Anonymous street artist Banksy was arrested,"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",265.0,Against,Observing,For,Against,Against,{},,
334ZEL5JX6NJPAY5T1M2DW0WNY4OSN,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:08 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:08 PDT 2017,,,317HQ483I80F0VTRDCXDIPPQ556IN9,A183,Submitted,Mon Apr 17 07:29:36 PDT 2017,Mon Apr 17 07:31:41 PDT 2017,Tue Apr 18 07:31:41 PDT 2017,,,,125,0% (0/0),0% (0/0),0% (0/0),"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch Pricing to Reportedly Start at 500 for Stainless Steel, 4,000 for Gold",126.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Stainless steel Apple Watch will be priced 500, gold at 5,000",127.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch pricing: Will you spend 5000 for Gold edition, 500 for stainless steel?",128.0,"The gold Apple Watch Edition will start at 4,999 USD","Piper Jaffray pegs stainless steel Apple Watch price at 499, Edition at 4,999",129.0,"The gold Apple Watch Edition will start at 4,999 USD","High-end Apple Watch to start at 5,000 -- analyst",130.0,Observing,Observing,For,Observing,Observing,{},,
334ZEL5JX6NJPAY5T1M2DW0WNY4OSN,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:08 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:08 PDT 2017,,,37UEWGM5HUGPFNPLYCTOZADEP0LR1F,A129,Submitted,Mon Apr 17 08:01:10 PDT 2017,Mon Apr 17 08:02:41 PDT 2017,Tue Apr 18 08:02:41 PDT 2017,,,,91,0% (0/0),0% (0/0),0% (0/0),"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch Pricing to Reportedly Start at 500 for Stainless Steel, 4,000 for Gold",126.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Stainless steel Apple Watch will be priced 500, gold at 5,000",127.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch pricing: Will you spend 5000 for Gold edition, 500 for stainless steel?",128.0,"The gold Apple Watch Edition will start at 4,999 USD","Piper Jaffray pegs stainless steel Apple Watch price at 499, Edition at 4,999",129.0,"The gold Apple Watch Edition will start at 4,999 USD","High-end Apple Watch to start at 5,000 -- analyst",130.0,Against,Against,For,For,For,{},,
334ZEL5JX6NJPAY5T1M2DW0WNY4OSN,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:08 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:08 PDT 2017,,,3K9FOBBF2IRHQW1XYFUQA5HIM90NLS,A99,Submitted,Mon Apr 17 07:28:28 PDT 2017,Mon Apr 17 07:42:16 PDT 2017,Tue Apr 18 07:42:16 PDT 2017,,,,828,0% (0/0),0% (0/0),0% (0/0),"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch Pricing to Reportedly Start at 500 for Stainless Steel, 4,000 for Gold",126.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Stainless steel Apple Watch will be priced 500, gold at 5,000",127.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch pricing: Will you spend 5000 for Gold edition, 500 for stainless steel?",128.0,"The gold Apple Watch Edition will start at 4,999 USD","Piper Jaffray pegs stainless steel Apple Watch price at 499, Edition at 4,999",129.0,"The gold Apple Watch Edition will start at 4,999 USD","High-end Apple Watch to start at 5,000 -- analyst",130.0,Observing,For,Observing,Observing,For,{},,
334ZEL5JX6NJPAY5T1M2DW0WNY4OSN,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:08 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:08 PDT 2017,,,3WR9XG3T64JWP32PCGEKSRTH081749,A86,Submitted,Mon Apr 17 07:44:04 PDT 2017,Mon Apr 17 07:44:19 PDT 2017,Tue Apr 18 07:44:19 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch Pricing to Reportedly Start at 500 for Stainless Steel, 4,000 for Gold",126.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Stainless steel Apple Watch will be priced 500, gold at 5,000",127.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch pricing: Will you spend 5000 for Gold edition, 500 for stainless steel?",128.0,"The gold Apple Watch Edition will start at 4,999 USD","Piper Jaffray pegs stainless steel Apple Watch price at 499, Edition at 4,999",129.0,"The gold Apple Watch Edition will start at 4,999 USD","High-end Apple Watch to start at 5,000 -- analyst",130.0,For,For,For,For,For,{},,
334ZEL5JX6NJPAY5T1M2DW0WNY4OSN,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Mon Apr 17 07:14:08 PDT 2017,5,BatchId:2768981;OriginalHitTemplateId:926051491;,3600,86400,Mon Apr 24 07:14:08 PDT 2017,,,3Y5140Z9DYOF3G54TRA5MEUL5K7IP5,A207,Submitted,Mon Apr 17 07:28:49 PDT 2017,Mon Apr 17 07:29:27 PDT 2017,Tue Apr 18 07:29:27 PDT 2017,,,,38,0% (0/0),0% (0/0),0% (0/0),"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch Pricing to Reportedly Start at 500 for Stainless Steel, 4,000 for Gold",126.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Stainless steel Apple Watch will be priced 500, gold at 5,000",127.0,"The gold Apple Watch Edition will cost between 4,000 and 5,000 USD","Apple Watch pricing: Will you spend 5000 for Gold edition, 500 for stainless steel?",128.0,"The gold Apple Watch Edition will start at 4,999 USD","Piper Jaffray pegs stainless steel Apple Watch price at 499, Edition at 4,999",129.0,"The gold Apple Watch Edition will start at 4,999 USD","High-end Apple Watch to start at 5,000 -- analyst",130.0,For,Observing,For,For,Observing,{},,
