HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
31S7M7DAGGYCYP8N59B0VKSOV8KTL0,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3GDTJDAPVVJGT7WESP6MSL6D0A2M83,A10,Submitted,Sat Apr 29 15:14:56 PDT 2017,Sat Apr 29 15:15:30 PDT 2017,Sun Apr 30 15:15:30 PDT 2017,,,,34,100% (2/2),100% (2/2),0% (0/0),A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat Claws Way Out Of Grave And Into Our Hearts UPDATED,1401.0,A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat: Buried Cat Claws Way Out Of Grave After Being Left For Dead,1402.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Tail of survival: Buried cat, believed dead, claws back to life",1403.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Hungry Florida cat defies death, digs its way out of grave to return home VIDEO",1404.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers taken into custody at Canadian border,1405.0,For,For,For,For,For,{},,
31S7M7DAGGYCYP8N59B0VKSOV8KTL0,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3HPZF4IVNN1IZRB5S4A2O2P3ZBXYC7,A54,Submitted,Sat Apr 29 14:31:23 PDT 2017,Sat Apr 29 14:32:20 PDT 2017,Sun Apr 30 14:32:20 PDT 2017,,,,57,0% (0/0),0% (0/0),0% (0/0),A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat Claws Way Out Of Grave And Into Our Hearts UPDATED,1401.0,A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat: Buried Cat Claws Way Out Of Grave After Being Left For Dead,1402.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Tail of survival: Buried cat, believed dead, claws back to life",1403.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Hungry Florida cat defies death, digs its way out of grave to return home VIDEO",1404.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers taken into custody at Canadian border,1405.0,Probably For,For,For,For,For,{},,
31S7M7DAGGYCYP8N59B0VKSOV8KTL0,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3KMS4QQVK3YUIY6YFRZCN0VVY9EKF7,A137,Submitted,Sat Apr 29 14:09:11 PDT 2017,Sat Apr 29 14:12:14 PDT 2017,Sun Apr 30 14:12:14 PDT 2017,,,,183,0% (0/0),0% (0/0),0% (0/0),A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat Claws Way Out Of Grave And Into Our Hearts UPDATED,1401.0,A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat: Buried Cat Claws Way Out Of Grave After Being Left For Dead,1402.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Tail of survival: Buried cat, believed dead, claws back to life",1403.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Hungry Florida cat defies death, digs its way out of grave to return home VIDEO",1404.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers taken into custody at Canadian border,1405.0,Probably For,For,Probably For,For,Probably For,{},,
31S7M7DAGGYCYP8N59B0VKSOV8KTL0,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3QRYMNZ7FZP599927OWHWWR0JDTNTP,A100,Submitted,Sat Apr 29 14:30:19 PDT 2017,Sat Apr 29 14:40:17 PDT 2017,Sun Apr 30 14:40:17 PDT 2017,,,,598,100% (67/67),100% (67/67),100% (48/48),A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat Claws Way Out Of Grave And Into Our Hearts UPDATED,1401.0,A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat: Buried Cat Claws Way Out Of Grave After Being Left For Dead,1402.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Tail of survival: Buried cat, believed dead, claws back to life",1403.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Hungry Florida cat defies death, digs its way out of grave to return home VIDEO",1404.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers taken into custody at Canadian border,1405.0,For,For,For,For,For,{},,
31S7M7DAGGYCYP8N59B0VKSOV8KTL0,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3YOH7BII0AFJEVSOF64G5MYHM33VK7,A194,Submitted,Sat Apr 29 14:23:21 PDT 2017,Sat Apr 29 14:40:55 PDT 2017,Sun Apr 30 14:40:55 PDT 2017,,,,1054,100% (9/9),100% (9/9),100% (9/9),A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat Claws Way Out Of Grave And Into Our Hearts UPDATED,1401.0,A cat that was hit by a car and believed dead dug himself out of his grave,Zombie Cat: Buried Cat Claws Way Out Of Grave After Being Left For Dead,1402.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Tail of survival: Buried cat, believed dead, claws back to life",1403.0,A cat that was hit by a car and believed dead dug himself out of his grave,"Hungry Florida cat defies death, digs its way out of grave to return home VIDEO",1404.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers taken into custody at Canadian border,1405.0,For,For,For,For,For,The task is interesting and good to my belief.,,
3MA5N0ATTCJT60UZFE4A34M8A2XWKQ,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,31QNSG6A5S1X84PROJ4X939N5LA87H,A124,Submitted,Sat Apr 29 15:52:21 PDT 2017,Sat Apr 29 15:52:44 PDT 2017,Sun Apr 30 15:52:44 PDT 2017,,,,23,100% (598/598),100% (506/506),0% (0/0),Three missing Afghan soldiers were found trying to enter Canada,3 Afghan Soldiers Detained at Canadian Border After Leaving U.S. Base,1406.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Missing Afghan soldiers at Canadian border,1407.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers found at US Canada border,1408.0,Three missing Afghan soldiers were found trying to enter Canada,Sources: Missing Afghan Soldiers May Have Been Found Near Canadian Border,1409.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Three Afghan soldiers located at Canadian border,1410.0,For,For,For,For,For,{},,
3MA5N0ATTCJT60UZFE4A34M8A2XWKQ,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3KGTPGBS6YTOK0ZYLAO794A4RW9U2W,A137,Submitted,Sat Apr 29 14:32:33 PDT 2017,Sat Apr 29 14:36:44 PDT 2017,Sun Apr 30 14:36:44 PDT 2017,,,,251,0% (0/0),0% (0/0),0% (0/0),Three missing Afghan soldiers were found trying to enter Canada,3 Afghan Soldiers Detained at Canadian Border After Leaving U.S. Base,1406.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Missing Afghan soldiers at Canadian border,1407.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers found at US Canada border,1408.0,Three missing Afghan soldiers were found trying to enter Canada,Sources: Missing Afghan Soldiers May Have Been Found Near Canadian Border,1409.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Three Afghan soldiers located at Canadian border,1410.0,For,For,For,For,For,{},,
3MA5N0ATTCJT60UZFE4A34M8A2XWKQ,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3PMBY0YE28B3YQ3XKSIMPLWCQ2D9CU,A54,Submitted,Sat Apr 29 14:34:44 PDT 2017,Sat Apr 29 14:35:07 PDT 2017,Sun Apr 30 14:35:07 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),Three missing Afghan soldiers were found trying to enter Canada,3 Afghan Soldiers Detained at Canadian Border After Leaving U.S. Base,1406.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Missing Afghan soldiers at Canadian border,1407.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers found at US Canada border,1408.0,Three missing Afghan soldiers were found trying to enter Canada,Sources: Missing Afghan Soldiers May Have Been Found Near Canadian Border,1409.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Three Afghan soldiers located at Canadian border,1410.0,For,Probably For,For,Probably For,Probably For,{},,
3MA5N0ATTCJT60UZFE4A34M8A2XWKQ,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3QY7M81QH8UH35RSX810Z8IE0LXK75,A10,Submitted,Sat Apr 29 14:27:42 PDT 2017,Sat Apr 29 14:28:22 PDT 2017,Sun Apr 30 14:28:22 PDT 2017,,,,40,100% (2/2),100% (2/2),0% (0/0),Three missing Afghan soldiers were found trying to enter Canada,3 Afghan Soldiers Detained at Canadian Border After Leaving U.S. Base,1406.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Missing Afghan soldiers at Canadian border,1407.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers found at US Canada border,1408.0,Three missing Afghan soldiers were found trying to enter Canada,Sources: Missing Afghan Soldiers May Have Been Found Near Canadian Border,1409.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Three Afghan soldiers located at Canadian border,1410.0,For,For,For,Neutral,Probably For,{},,
3MA5N0ATTCJT60UZFE4A34M8A2XWKQ,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 14:08:03 PDT 2017,5,BatchId:2785525;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 14:08:03 PDT 2017,,,3ZAK8W07I5MHOQWK6NKTQGHPUYOU0B,A100,Submitted,Sat Apr 29 14:25:10 PDT 2017,Sat Apr 29 14:32:18 PDT 2017,Sun Apr 30 14:32:18 PDT 2017,,,,428,100% (67/67),100% (67/67),100% (48/48),Three missing Afghan soldiers were found trying to enter Canada,3 Afghan Soldiers Detained at Canadian Border After Leaving U.S. Base,1406.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Missing Afghan soldiers at Canadian border,1407.0,Three missing Afghan soldiers were found trying to enter Canada,Missing Afghan soldiers found at US Canada border,1408.0,Three missing Afghan soldiers were found trying to enter Canada,Sources: Missing Afghan Soldiers May Have Been Found Near Canadian Border,1409.0,Three missing Afghan soldiers were found trying to enter Canada,Source: Three Afghan soldiers located at Canadian border,1410.0,For,For,For,For,For,{},,
