HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3P4ZBJFX2VBIQE2LE3DDNRU31N4WF9,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,30LB5CDZNDIYAPQUCAJ178W4URZ0ZM,A101,Submitted,Fri Apr 21 08:07:06 PDT 2017,Fri Apr 21 08:08:45 PDT 2017,Sat Apr 22 08:08:45 PDT 2017,,,,99,100% (18/18),100% (18/18),100% (13/13),"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Texas deputy showing Ebola symptoms was sent into patient zero's apartment WITHOUT protection but started growing concerned when his squad car and his uniform were quarantined,501.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,502.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Frisco: Sick patient claims to have had contact with Ebola victim,503.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,504.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",UPDATE: Internet report of Ebola outbreak in Purdon not true,505.0,Observing,For,Observing,For,Against,{},,
3P4ZBJFX2VBIQE2LE3DDNRU31N4WF9,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,39L1G8WVWRZXWL4JNMSSHCAZKO513S,A105,Submitted,Fri Apr 21 07:54:02 PDT 2017,Fri Apr 21 08:09:01 PDT 2017,Sat Apr 22 08:09:01 PDT 2017,,,,899,100% (2/2),100% (1/1),100% (1/1),"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Texas deputy showing Ebola symptoms was sent into patient zero's apartment WITHOUT protection but started growing concerned when his squad car and his uniform were quarantined,501.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,502.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Frisco: Sick patient claims to have had contact with Ebola victim,503.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,504.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",UPDATE: Internet report of Ebola outbreak in Purdon not true,505.0,For,For,For,Observing,Against,{},,
3P4ZBJFX2VBIQE2LE3DDNRU31N4WF9,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,3I0BTBYZAYTY5ZGPGOHIT1N2OXT0YT,A86,Submitted,Fri Apr 21 07:46:01 PDT 2017,Fri Apr 21 07:46:32 PDT 2017,Sat Apr 22 07:46:32 PDT 2017,,,,31,100% (42/42),100% (42/42),100% (42/42),"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Texas deputy showing Ebola symptoms was sent into patient zero's apartment WITHOUT protection but started growing concerned when his squad car and his uniform were quarantined,501.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,502.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Frisco: Sick patient claims to have had contact with Ebola victim,503.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,504.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",UPDATE: Internet report of Ebola outbreak in Purdon not true,505.0,For,For,Observing,For,Against,{},,
3P4ZBJFX2VBIQE2LE3DDNRU31N4WF9,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,3N1FSUEFL68C6C3Z3TH6SJ3ENL34D5,A175,Submitted,Fri Apr 21 07:47:07 PDT 2017,Fri Apr 21 07:48:40 PDT 2017,Sat Apr 22 07:48:40 PDT 2017,,,,93,100% (17/17),100% (13/13),100% (13/13),"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Texas deputy showing Ebola symptoms was sent into patient zero's apartment WITHOUT protection but started growing concerned when his squad car and his uniform were quarantined,501.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,502.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Frisco: Sick patient claims to have had contact with Ebola victim,503.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,504.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",UPDATE: Internet report of Ebola outbreak in Purdon not true,505.0,Observing,For,Observing,For,Against,{},,
3P4ZBJFX2VBIQE2LE3DDNRU31N4WF9,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,3OONKJ5DKDRNV8FX8H59BRLJ1RQOBR,A153,Submitted,Fri Apr 21 07:43:24 PDT 2017,Fri Apr 21 07:43:45 PDT 2017,Sat Apr 22 07:43:45 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Texas deputy showing Ebola symptoms was sent into patient zero's apartment WITHOUT protection but started growing concerned when his squad car and his uniform were quarantined,501.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,502.0,"A man in Frisco, Texas being examined for Ebola came into direct contact with Ebola victim Thomas E. Duncan",Frisco: Sick patient claims to have had contact with Ebola victim,503.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,504.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",UPDATE: Internet report of Ebola outbreak in Purdon not true,505.0,Against,Observing,Observing,Observing,Against,{},,
3RSBJ6YZECYAL5TJNHM36XHHYL5OFP,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,35BLDD71I75E3QRAF77QS1MUONAVZ7,A105,Submitted,Fri Apr 21 07:53:55 PDT 2017,Fri Apr 21 08:02:24 PDT 2017,Sat Apr 22 08:02:24 PDT 2017,,,,509,100% (2/2),100% (1/1),100% (1/1),"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Report of quarantined Texas town NOT real shared on a fake news website,506.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Officials: Report That Area Town Is Under Ebola Quarantine Is False,507.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola","Texas, Hold Em",508.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Purdon Ebola Hoax: Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus Report Totally Fake,509.0,A ghost ship filled with Ebola-infected rats is heading towards Florida.,Ghost Ship,510.0,Against,Against,For,Against,Observing,{},,
3RSBJ6YZECYAL5TJNHM36XHHYL5OFP,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,36NEMU28XGLRJ8SWQSMS619ZGSUMWR,A175,Submitted,Fri Apr 21 07:50:21 PDT 2017,Fri Apr 21 07:52:57 PDT 2017,Sat Apr 22 07:52:57 PDT 2017,,,,156,100% (17/17),100% (13/13),100% (13/13),"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Report of quarantined Texas town NOT real shared on a fake news website,506.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Officials: Report That Area Town Is Under Ebola Quarantine Is False,507.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola","Texas, Hold Em",508.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Purdon Ebola Hoax: Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus Report Totally Fake,509.0,A ghost ship filled with Ebola-infected rats is heading towards Florida.,Ghost Ship,510.0,Against,Against,Observing,Against,Observing,"I know that the previous version of this hit included instructions to check ""observing"" when a headline was not clearly related to the claim.  But it might be useful to include that as an explicit fourth option:  ""not clear if headline is referring to same event"".",,
3RSBJ6YZECYAL5TJNHM36XHHYL5OFP,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,3E1QT0TDFQHUXO6N7A8U0SZWHC98IK,A101,Submitted,Fri Apr 21 08:08:50 PDT 2017,Fri Apr 21 08:09:46 PDT 2017,Sat Apr 22 08:09:46 PDT 2017,,,,56,100% (18/18),100% (18/18),100% (13/13),"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Report of quarantined Texas town NOT real shared on a fake news website,506.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Officials: Report That Area Town Is Under Ebola Quarantine Is False,507.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola","Texas, Hold Em",508.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Purdon Ebola Hoax: Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus Report Totally Fake,509.0,A ghost ship filled with Ebola-infected rats is heading towards Florida.,Ghost Ship,510.0,Against,Against,Against,Against,Observing,{},,
3RSBJ6YZECYAL5TJNHM36XHHYL5OFP,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,3OB0CAO74IX9GZMLEWO3ZTMJAEUHYB,A153,Submitted,Fri Apr 21 07:36:16 PDT 2017,Fri Apr 21 07:37:02 PDT 2017,Sat Apr 22 07:37:02 PDT 2017,,,,46,0% (0/0),0% (0/0),0% (0/0),"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Report of quarantined Texas town NOT real shared on a fake news website,506.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Officials: Report That Area Town Is Under Ebola Quarantine Is False,507.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola","Texas, Hold Em",508.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Purdon Ebola Hoax: Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus Report Totally Fake,509.0,A ghost ship filled with Ebola-infected rats is heading towards Florida.,Ghost Ship,510.0,Against,Observing,Observing,Against,Observing,{},,
3RSBJ6YZECYAL5TJNHM36XHHYL5OFP,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Fri Apr 21 07:35:06 PDT 2017,5,BatchId:2775217;OriginalHitTemplateId:926051491;,3600,86400,Fri Apr 28 07:35:06 PDT 2017,,,3TYCR1GOTDRB7LFG135K5SOSXP8LZE,A86,Submitted,Fri Apr 21 07:46:33 PDT 2017,Fri Apr 21 07:46:52 PDT 2017,Sat Apr 22 07:46:52 PDT 2017,,,,19,100% (42/42),100% (42/42),100% (42/42),"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Report of quarantined Texas town NOT real shared on a fake news website,506.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Officials: Report That Area Town Is Under Ebola Quarantine Is False,507.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola","Texas, Hold Em",508.0,"The town of Purdon, Texas was quarantined after a family of five tested positive for Ebola",Purdon Ebola Hoax: Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus Report Totally Fake,509.0,A ghost ship filled with Ebola-infected rats is heading towards Florida.,Ghost Ship,510.0,Against,Against,Observing,Against,Observing,{},,
