HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.explain1,Answer.explain2,Answer.explain3,Answer.explain4,Answer.explain5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3JTPR5MTZSKZTHFFJDH1D49VPLAK59,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,3E4GGUZ1T9ZAH4UMRWK53H16ND92KJ,A16,Submitted,Thu Apr 20 20:39:03 PDT 2017,Thu Apr 20 20:41:52 PDT 2017,Fri Apr 21 20:41:52 PDT 2017,,,,169,89% (104/117),89% (104/117),88% (94/107),Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",401.0,Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,402.0,Tom Brokaw wants Brian Williams fired,Source: Tom Brokaw Wants Brian Williams Fired,403.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw wants Brian Williams fired,404.0,Tom Brokaw wants Brian Williams fired,"Tom Brokaw wants Brian Williams out: NBC legend furious at Iraq war lie, as it's claimed executives warned anchor to stop exaggerating the story in the past",405.0,claim says BEATEN and In headline it is Mentioned Injured which is against,Beaten In Prison?,Source,Both Claim and Headline are same wordings without any change,it's claimed executives,Against,Observing,Observing,For,Observing,{},,
3JTPR5MTZSKZTHFFJDH1D49VPLAK59,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,3EG49X351VK4J5CUDHBXJOQKZREX68,A91,Submitted,Thu Apr 20 18:00:13 PDT 2017,Thu Apr 20 18:03:56 PDT 2017,Fri Apr 21 18:03:56 PDT 2017,,,,223,99% (825/835),99% (825/835),99% (815/825),Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",401.0,Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,402.0,Tom Brokaw wants Brian Williams fired,Source: Tom Brokaw Wants Brian Williams Fired,403.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw wants Brian Williams fired,404.0,Tom Brokaw wants Brian Williams fired,"Tom Brokaw wants Brian Williams out: NBC legend furious at Iraq war lie, as it's claimed executives warned anchor to stop exaggerating the story in the past",405.0,Severely Injured,? Satirical Site Claims,Claim & Headline both doesn't have any change in words,Claim & Headline both doesn't have any change in words,Williams out,For,Observing,For,For,For,{},,
3JTPR5MTZSKZTHFFJDH1D49VPLAK59,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,3II4UPYCOKFJVHQX1QOJVM4JJALQD3,A62,Submitted,Thu Apr 20 19:37:50 PDT 2017,Thu Apr 20 19:41:59 PDT 2017,Fri Apr 21 19:41:59 PDT 2017,,,,249,100% (2/2),100% (2/2),100% (2/2),Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",401.0,Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,402.0,Tom Brokaw wants Brian Williams fired,Source: Tom Brokaw Wants Brian Williams Fired,403.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw wants Brian Williams fired,404.0,Tom Brokaw wants Brian Williams fired,"Tom Brokaw wants Brian Williams out: NBC legend furious at Iraq war lie, as it's claimed executives warned anchor to stop exaggerating the story in the past",405.0,Injured,Suspect,Wants,wants,exaggerating,Observing,Against,For,For,Observing,{},,
3JTPR5MTZSKZTHFFJDH1D49VPLAK59,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,3MH9DQ757XKEZU75KP9WB845ZN8UGN,A179,Submitted,Thu Apr 20 19:56:06 PDT 2017,Thu Apr 20 20:06:18 PDT 2017,Fri Apr 21 20:06:18 PDT 2017,,,,612,100% (22/22),100% (22/22),100% (18/18),Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",401.0,Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,402.0,Tom Brokaw wants Brian Williams fired,Source: Tom Brokaw Wants Brian Williams Fired,403.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw wants Brian Williams fired,404.0,Tom Brokaw wants Brian Williams fired,"Tom Brokaw wants Brian Williams out: NBC legend furious at Iraq war lie, as it's claimed executives warned anchor to stop exaggerating the story in the past",405.0,Injured,Beaten,Fired,Tom Brokaw wants Brian Williams fired,out,Observing,For,For,For,Observing,{},,
3JTPR5MTZSKZTHFFJDH1D49VPLAK59,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,3WMOAN2SRC5KM1DRCJWWXEFLE63NVD,A101,Submitted,Thu Apr 20 19:55:56 PDT 2017,Thu Apr 20 19:57:45 PDT 2017,Fri Apr 21 19:57:45 PDT 2017,,,,109,100% (18/18),100% (18/18),100% (13/13),Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",401.0,Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison,Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,402.0,Tom Brokaw wants Brian Williams fired,Source: Tom Brokaw Wants Brian Williams Fired,403.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw wants Brian Williams fired,404.0,Tom Brokaw wants Brian Williams fired,"Tom Brokaw wants Brian Williams out: NBC legend furious at Iraq war lie, as it's claimed executives warned anchor to stop exaggerating the story in the past",405.0,Severely Injured,Satirical Site,Source,wants,claimed,For,Against,Observing,For,Observing,{},,
3BCRDCM0OD2VCLFTOWR65ANVLGLK6P,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,32SVAV9L3GHTQ9HJJ5LLSD32OFE3AF,A179,Submitted,Thu Apr 20 20:27:59 PDT 2017,Thu Apr 20 20:29:03 PDT 2017,Fri Apr 21 20:29:03 PDT 2017,,,,64,100% (22/22),100% (22/22),100% (18/18),Tom Brokaw wants Brian Williams fired,NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,406.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,407.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired,408.0,A DNA test proved that Bruno Mars is Michael Jackson's son,DNA Results Confirm Michael Jackson Is Biological Father Of Bruno Mars,409.0,A DNA test proved that Bruno Mars is Michael Jackson's son,Fake-News Report Claims Michael Jackson Is Father Of Bruno Mars,410.0,wants,wants,Tom Brokaw Wants Brian Williams Fired,Confirm,Fake-News,For,For,For,For,Against,{},,
3BCRDCM0OD2VCLFTOWR65ANVLGLK6P,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,34Z02EIMITL2ODHV6IUJLKVN9SE0T1,A101,Submitted,Thu Apr 20 20:14:51 PDT 2017,Thu Apr 20 20:18:15 PDT 2017,Fri Apr 21 20:18:15 PDT 2017,,,,204,100% (18/18),100% (18/18),100% (13/13),Tom Brokaw wants Brian Williams fired,NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,406.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,407.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired,408.0,A DNA test proved that Bruno Mars is Michael Jackson's son,DNA Results Confirm Michael Jackson Is Biological Father Of Bruno Mars,409.0,A DNA test proved that Bruno Mars is Michael Jackson's son,Fake-News Report Claims Michael Jackson Is Father Of Bruno Mars,410.0,reportedly,Wants,Wants,Confirm,Fake-News,Observing,For,For,For,Against,{},,
3BCRDCM0OD2VCLFTOWR65ANVLGLK6P,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,37ZHEEHM6XUB77JLC291IM1CN7973T,A16,Submitted,Thu Apr 20 20:49:33 PDT 2017,Thu Apr 20 20:52:16 PDT 2017,Fri Apr 21 20:52:16 PDT 2017,,,,163,89% (104/117),89% (104/117),88% (94/107),Tom Brokaw wants Brian Williams fired,NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,406.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,407.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired,408.0,A DNA test proved that Bruno Mars is Michael Jackson's son,DNA Results Confirm Michael Jackson Is Biological Father Of Bruno Mars,409.0,A DNA test proved that Bruno Mars is Michael Jackson's son,Fake-News Report Claims Michael Jackson Is Father Of Bruno Mars,410.0,fired ove,Fired Over,Claim and Headline wordings are perfectly matching without any change,Confirm,Fake-News Report,For,For,For,For,Observing,{},,
3BCRDCM0OD2VCLFTOWR65ANVLGLK6P,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,38F71OA9GU4P8M6103CS2DNZLMZFMB,A91,Submitted,Thu Apr 20 18:16:19 PDT 2017,Thu Apr 20 18:17:46 PDT 2017,Fri Apr 21 18:17:46 PDT 2017,,,,87,99% (825/835),99% (825/835),99% (815/825),Tom Brokaw wants Brian Williams fired,NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,406.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,407.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired,408.0,A DNA test proved that Bruno Mars is Michael Jackson's son,DNA Results Confirm Michael Jackson Is Biological Father Of Bruno Mars,409.0,A DNA test proved that Bruno Mars is Michael Jackson's son,Fake-News Report Claims Michael Jackson Is Father Of Bruno Mars,410.0,fired,Report,Fired,Confirm,Report Claims,For,Observing,For,For,Observing,{},,
3BCRDCM0OD2VCLFTOWR65ANVLGLK6P,359956SLTY5J814EUCCMFLJYEN4LR9,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing and explain","news, fact-check",$0.10,Thu Apr 20 17:18:42 PDT 2017,5,BatchId:2774612;OriginalHitTemplateId:926051491;,3600,86400,Thu Apr 27 17:18:42 PDT 2017,,,3U5JL4WY5LHQ4I8GUTIIMQ6630FX4U,A62,Submitted,Thu Apr 20 19:35:17 PDT 2017,Thu Apr 20 19:37:45 PDT 2017,Fri Apr 21 19:37:45 PDT 2017,,,,148,100% (2/2),100% (2/2),100% (2/2),Tom Brokaw wants Brian Williams fired,NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,406.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,407.0,Tom Brokaw wants Brian Williams fired,Tom Brokaw Wants Brian Williams Fired,408.0,A DNA test proved that Bruno Mars is Michael Jackson's son,DNA Results Confirm Michael Jackson Is Biological Father Of Bruno Mars,409.0,A DNA test proved that Bruno Mars is Michael Jackson's son,Fake-News Report Claims Michael Jackson Is Father Of Bruno Mars,410.0,wants,Report,Wants,Confirm,Report,Observing,Observing,For,For,Against,{},,
