HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3NKW03WTLMFFH3SUSJO7ZQYH9X6QW7,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,3K3R2QNK8CBZKKKX6J3MJRIIW75U9J,A127,Submitted,Tue Apr 25 11:11:20 PDT 2017,Tue Apr 25 11:14:54 PDT 2017,Wed Apr 26 11:14:54 PDT 2017,,,,214,100% (4/4),100% (4/4),100% (2/2),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,NEWS You'll Never Guess How a Homeless Man Spent 100Watch the Touching Video,701.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Eyewitness: Viral Video That Netted 130K in Donations is Bullshit,702.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,703.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,What This Homeless Guy Did With 100 Completely Stunned The Man Who Gave It To Him,704.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,This Selfless Homeless Man Receives 100 Doesn't Spend A Dime On Himself,705.0,For,Against,Against,For,For,{},,
3NKW03WTLMFFH3SUSJO7ZQYH9X6QW7,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,3KOPY89HM9A4R2KNDBYYLC6LFZYJ3W,A180,Submitted,Tue Apr 25 11:13:45 PDT 2017,Tue Apr 25 11:16:44 PDT 2017,Wed Apr 26 11:16:44 PDT 2017,,,,179,100% (25/25),100% (25/25),100% (25/25),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,NEWS You'll Never Guess How a Homeless Man Spent 100Watch the Touching Video,701.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Eyewitness: Viral Video That Netted 130K in Donations is Bullshit,702.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,703.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,What This Homeless Guy Did With 100 Completely Stunned The Man Who Gave It To Him,704.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,This Selfless Homeless Man Receives 100 Doesn't Spend A Dime On Himself,705.0,For,Against,Observing,For,For,{},,
3NKW03WTLMFFH3SUSJO7ZQYH9X6QW7,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,3NXNZ5RS1B5XM981TBAB9Z4YOWA97Y,A91,Submitted,Tue Apr 25 11:20:48 PDT 2017,Tue Apr 25 11:22:15 PDT 2017,Wed Apr 26 11:22:15 PDT 2017,,,,87,99% (1286/1296),99% (1286/1296),100% (1060/1060),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,NEWS You'll Never Guess How a Homeless Man Spent 100Watch the Touching Video,701.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Eyewitness: Viral Video That Netted 130K in Donations is Bullshit,702.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,703.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,What This Homeless Guy Did With 100 Completely Stunned The Man Who Gave It To Him,704.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,This Selfless Homeless Man Receives 100 Doesn't Spend A Dime On Himself,705.0,For,Against,Observing,For,For,{},,
3NKW03WTLMFFH3SUSJO7ZQYH9X6QW7,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,3PEIJLRY6U12DKR04ZO1HIPXOQAXW7,A156,Submitted,Tue Apr 25 11:22:50 PDT 2017,Tue Apr 25 11:27:08 PDT 2017,Wed Apr 26 11:27:08 PDT 2017,,,,258,62% (8/13),62% (8/13),100% (8/8),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,NEWS You'll Never Guess How a Homeless Man Spent 100Watch the Touching Video,701.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Eyewitness: Viral Video That Netted 130K in Donations is Bullshit,702.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,703.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,What This Homeless Guy Did With 100 Completely Stunned The Man Who Gave It To Him,704.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,This Selfless Homeless Man Receives 100 Doesn't Spend A Dime On Himself,705.0,For,Against,Against,For,For,{},,
3NKW03WTLMFFH3SUSJO7ZQYH9X6QW7,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,3U4J9857OFJGA2NYRVO705ZOCWEB7B,A100,Submitted,Tue Apr 25 11:23:26 PDT 2017,Tue Apr 25 11:30:19 PDT 2017,Wed Apr 26 11:30:19 PDT 2017,,,,413,100% (19/19),100% (19/19),0% (0/0),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,NEWS You'll Never Guess How a Homeless Man Spent 100Watch the Touching Video,701.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Eyewitness: Viral Video That Netted 130K in Donations is Bullshit,702.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,703.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,What This Homeless Guy Did With 100 Completely Stunned The Man Who Gave It To Him,704.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,This Selfless Homeless Man Receives 100 Doesn't Spend A Dime On Himself,705.0,Observing,Against,Against,Observing,For,{},,
368IUKXGA5GWNCC91OWE1R9UGZRP6E,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,373ERPL3YPGQO71U0VDY5GWAJFDTRN,A105,Submitted,Tue Apr 25 11:45:34 PDT 2017,Tue Apr 25 11:50:46 PDT 2017,Wed Apr 26 11:50:46 PDT 2017,,,,312,100% (42/42),100% (41/41),100% (41/41),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was The Video Of That Homeless Man Doing Good Deeds With 100 All An Elaborate Hoax?,706.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Homeless man who became a YouTube sensation after spending 100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a serial prankster'?",707.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Homeless man who received a meal and hotel stay after spending 100 donation on food for friends insists it was NOT a hoax despite new witness insisting there was no way he could have been secretly filmed,708.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Prankster Gives Homeless Man 100, Secretly Follows Him And Learns He Buys Food For Others",709.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Josh Paler Lin Gives A Homeless Man 100 And Follows Him To See How He Spends It,710.0,Observing,Observing,For,For,For,{},,
368IUKXGA5GWNCC91OWE1R9UGZRP6E,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,38SKSKU7R25PCVQ61ZHY5XL2268IL5,A100,Submitted,Tue Apr 25 11:44:21 PDT 2017,Tue Apr 25 11:51:50 PDT 2017,Wed Apr 26 11:51:50 PDT 2017,,,,449,100% (19/19),100% (19/19),0% (0/0),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was The Video Of That Homeless Man Doing Good Deeds With 100 All An Elaborate Hoax?,706.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Homeless man who became a YouTube sensation after spending 100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a serial prankster'?",707.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Homeless man who received a meal and hotel stay after spending 100 donation on food for friends insists it was NOT a hoax despite new witness insisting there was no way he could have been secretly filmed,708.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Prankster Gives Homeless Man 100, Secretly Follows Him And Learns He Buys Food For Others",709.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Josh Paler Lin Gives A Homeless Man 100 And Follows Him To See How He Spends It,710.0,For,For,For,For,For,{},,
368IUKXGA5GWNCC91OWE1R9UGZRP6E,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,39PAAFCODN8IHEIB9FI86DLD4LPVTH,A16,Submitted,Tue Apr 25 11:39:31 PDT 2017,Tue Apr 25 11:59:43 PDT 2017,Wed Apr 26 11:59:43 PDT 2017,,,,1212,95% (256/269),95% (256/269),100% (209/209),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was The Video Of That Homeless Man Doing Good Deeds With 100 All An Elaborate Hoax?,706.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Homeless man who became a YouTube sensation after spending 100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a serial prankster'?",707.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Homeless man who received a meal and hotel stay after spending 100 donation on food for friends insists it was NOT a hoax despite new witness insisting there was no way he could have been secretly filmed,708.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Prankster Gives Homeless Man 100, Secretly Follows Him And Learns He Buys Food For Others",709.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Josh Paler Lin Gives A Homeless Man 100 And Follows Him To See How He Spends It,710.0,Observing,For,For,For,For,{},,
368IUKXGA5GWNCC91OWE1R9UGZRP6E,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,3HWRJOOET6A003JAPPO8W415278SEJ,A156,Submitted,Tue Apr 25 11:38:51 PDT 2017,Tue Apr 25 11:39:18 PDT 2017,Wed Apr 26 11:39:18 PDT 2017,,,,27,62% (8/13),62% (8/13),100% (8/8),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was The Video Of That Homeless Man Doing Good Deeds With 100 All An Elaborate Hoax?,706.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Homeless man who became a YouTube sensation after spending 100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a serial prankster'?",707.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Homeless man who received a meal and hotel stay after spending 100 donation on food for friends insists it was NOT a hoax despite new witness insisting there was no way he could have been secretly filmed,708.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Prankster Gives Homeless Man 100, Secretly Follows Him And Learns He Buys Food For Others",709.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Josh Paler Lin Gives A Homeless Man 100 And Follows Him To See How He Spends It,710.0,Observing,Observing,For,For,For,{},,
368IUKXGA5GWNCC91OWE1R9UGZRP6E,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Tue Apr 25 11:09:52 PDT 2017,5,BatchId:2779944;OriginalHitTemplateId:926051491;,3600,86400,Tue May 02 11:09:52 PDT 2017,,,3VJ40NV2QJVNRU9E83WUBLR58SSOT8,A91,Submitted,Tue Apr 25 11:38:54 PDT 2017,Tue Apr 25 11:39:55 PDT 2017,Wed Apr 26 11:39:55 PDT 2017,,,,61,99% (1286/1296),99% (1286/1296),100% (1060/1060),YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Was The Video Of That Homeless Man Doing Good Deeds With 100 All An Elaborate Hoax?,706.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Homeless man who became a YouTube sensation after spending 100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a serial prankster'?",707.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Homeless man who received a meal and hotel stay after spending 100 donation on food for friends insists it was NOT a hoax despite new witness insisting there was no way he could have been secretly filmed,708.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,"Prankster Gives Homeless Man 100, Secretly Follows Him And Learns He Buys Food For Others",709.0,YouTube star Josh Paler Lin gave a homeless man 100 and filmed how he spent it without the man's knowledge,Josh Paler Lin Gives A Homeless Man 100 And Follows Him To See How He Spends It,710.0,Observing,For,For,For,For,{},,
