HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3D06DR5225RRPBRZZLLY0SHL7OJAMS,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,3570Y55XZQRVG3RAUQ6LETAIX2LGYT,A91,Submitted,Sat Apr 29 10:07:02 PDT 2017,Sat Apr 29 10:08:42 PDT 2017,Sun Apr 30 10:08:42 PDT 2017,,,,100,99% (1958/1968),99% (1958/1968),100% (1113/1113),ISIS is dropping bombs containing live scorpions,IS using scorpion bombs to terrify Iraqi civilians,1001.0,ISIS is dropping bombs containing live scorpions,"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",1002.0,ISIS is dropping bombs containing live scorpions,Islamic State using SCORPION bombs to terrorise victims,1003.0,ISIS is dropping bombs containing live scorpions,Islamic State fighters detonate SCORPION bombs in terror siege,1004.0,ISIS is dropping bombs containing live scorpions,ISIS launch SCORPION BOMBS to spread panic in Iraq,1005.0,For,For,For,For,For,{},,
3D06DR5225RRPBRZZLLY0SHL7OJAMS,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,36AHBNMV1SKS4JHJS05D887LKA0YDW,A81,Submitted,Sat Apr 29 09:45:47 PDT 2017,Sat Apr 29 09:49:07 PDT 2017,Sun Apr 30 09:49:07 PDT 2017,,,,200,0% (0/0),0% (0/0),0% (0/0),ISIS is dropping bombs containing live scorpions,IS using scorpion bombs to terrify Iraqi civilians,1001.0,ISIS is dropping bombs containing live scorpions,"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",1002.0,ISIS is dropping bombs containing live scorpions,Islamic State using SCORPION bombs to terrorise victims,1003.0,ISIS is dropping bombs containing live scorpions,Islamic State fighters detonate SCORPION bombs in terror siege,1004.0,ISIS is dropping bombs containing live scorpions,ISIS launch SCORPION BOMBS to spread panic in Iraq,1005.0,For,For,For,For,For,{},,
3D06DR5225RRPBRZZLLY0SHL7OJAMS,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,3K3R2QNK8CBZKKKX6J3MJRIIX19U9C,A54,Submitted,Sat Apr 29 09:42:12 PDT 2017,Sat Apr 29 09:42:55 PDT 2017,Sun Apr 30 09:42:55 PDT 2017,,,,43,0% (0/0),0% (0/0),0% (0/0),ISIS is dropping bombs containing live scorpions,IS using scorpion bombs to terrify Iraqi civilians,1001.0,ISIS is dropping bombs containing live scorpions,"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",1002.0,ISIS is dropping bombs containing live scorpions,Islamic State using SCORPION bombs to terrorise victims,1003.0,ISIS is dropping bombs containing live scorpions,Islamic State fighters detonate SCORPION bombs in terror siege,1004.0,ISIS is dropping bombs containing live scorpions,ISIS launch SCORPION BOMBS to spread panic in Iraq,1005.0,For,For,Probably For,Probably For,Probably For,{},,
3D06DR5225RRPBRZZLLY0SHL7OJAMS,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,3OS46CRSLG7CFG7ZD2AFV3TZL7AV6R,A69,Submitted,Sat Apr 29 09:41:32 PDT 2017,Sat Apr 29 09:42:36 PDT 2017,Sun Apr 30 09:42:36 PDT 2017,,,,64,100% (510/510),100% (510/510),100% (244/244),ISIS is dropping bombs containing live scorpions,IS using scorpion bombs to terrify Iraqi civilians,1001.0,ISIS is dropping bombs containing live scorpions,"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",1002.0,ISIS is dropping bombs containing live scorpions,Islamic State using SCORPION bombs to terrorise victims,1003.0,ISIS is dropping bombs containing live scorpions,Islamic State fighters detonate SCORPION bombs in terror siege,1004.0,ISIS is dropping bombs containing live scorpions,ISIS launch SCORPION BOMBS to spread panic in Iraq,1005.0,Against,Probably For,Probably Against,Probably Against,Against,{},,
3D06DR5225RRPBRZZLLY0SHL7OJAMS,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,3WSELTNVR4AYPQFDYKRCAQ70K5QTA5,A135,Submitted,Sat Apr 29 10:07:20 PDT 2017,Sat Apr 29 10:08:04 PDT 2017,Sun Apr 30 10:08:04 PDT 2017,,,,44,0% (0/0),0% (0/0),0% (0/0),ISIS is dropping bombs containing live scorpions,IS using scorpion bombs to terrify Iraqi civilians,1001.0,ISIS is dropping bombs containing live scorpions,"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",1002.0,ISIS is dropping bombs containing live scorpions,Islamic State using SCORPION bombs to terrorise victims,1003.0,ISIS is dropping bombs containing live scorpions,Islamic State fighters detonate SCORPION bombs in terror siege,1004.0,ISIS is dropping bombs containing live scorpions,ISIS launch SCORPION BOMBS to spread panic in Iraq,1005.0,For,For,For,Against,For,{},,
30ZKOOGW2WEUTM5A6Z20G0TI9DO1AB,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,30LB5CDZNDIYAPQUCAJ178W4WFVZ0V,A69,Submitted,Sat Apr 29 09:46:37 PDT 2017,Sat Apr 29 09:47:31 PDT 2017,Sun Apr 30 09:47:31 PDT 2017,,,,54,100% (510/510),100% (510/510),100% (244/244),ISIS is dropping bombs containing live scorpions,ISIS Unleash Scorpion Bombs In Iraq,1006.0,ISIS is trying to sell the remains of James Foley,ISIS Is Selling the Body of James Foley for 1 Million,1007.0,ISIS is trying to sell the remains of James Foley,ISIS wants 1M for Foley's body,1008.0,ISIS is trying to sell the remains of James Foley,ISIS Is Reportedly Trying To Sell James Foley's Remains For 1 Million,1009.0,ISIS is trying to sell the remains of James Foley,ISIS Is Trying To Sell The Body Of U.S. Hostage James Foley For 1 Million,1010.0,Probably Against,Probably Against,Probably Against,Probably For,Probably For,{},,
30ZKOOGW2WEUTM5A6Z20G0TI9DO1AB,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,337RC3OW06AUY1A606GHKMBWB2ZLVP,A54,Submitted,Sat Apr 29 09:41:34 PDT 2017,Sat Apr 29 09:42:12 PDT 2017,Sun Apr 30 09:42:12 PDT 2017,,,,38,0% (0/0),0% (0/0),0% (0/0),ISIS is dropping bombs containing live scorpions,ISIS Unleash Scorpion Bombs In Iraq,1006.0,ISIS is trying to sell the remains of James Foley,ISIS Is Selling the Body of James Foley for 1 Million,1007.0,ISIS is trying to sell the remains of James Foley,ISIS wants 1M for Foley's body,1008.0,ISIS is trying to sell the remains of James Foley,ISIS Is Reportedly Trying To Sell James Foley's Remains For 1 Million,1009.0,ISIS is trying to sell the remains of James Foley,ISIS Is Trying To Sell The Body Of U.S. Hostage James Foley For 1 Million,1010.0,For,For,For,For,For,{},,
30ZKOOGW2WEUTM5A6Z20G0TI9DO1AB,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,3R0T90IZ1TKID0Q5YYOWH2IZUE4CGI,A19,Submitted,Sat Apr 29 10:09:28 PDT 2017,Sat Apr 29 10:10:17 PDT 2017,Sun Apr 30 10:10:17 PDT 2017,,,,49,100% (18/18),100% (18/18),0% (0/0),ISIS is dropping bombs containing live scorpions,ISIS Unleash Scorpion Bombs In Iraq,1006.0,ISIS is trying to sell the remains of James Foley,ISIS Is Selling the Body of James Foley for 1 Million,1007.0,ISIS is trying to sell the remains of James Foley,ISIS wants 1M for Foley's body,1008.0,ISIS is trying to sell the remains of James Foley,ISIS Is Reportedly Trying To Sell James Foley's Remains For 1 Million,1009.0,ISIS is trying to sell the remains of James Foley,ISIS Is Trying To Sell The Body Of U.S. Hostage James Foley For 1 Million,1010.0,Probably For,For,Probably For,Probably For,For,{},,
30ZKOOGW2WEUTM5A6Z20G0TI9DO1AB,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,3VFJCI1K407MJ2FOGVER6XHLUF3GRO,A91,Submitted,Sat Apr 29 09:53:53 PDT 2017,Sat Apr 29 09:56:17 PDT 2017,Sun Apr 30 09:56:17 PDT 2017,,,,144,99% (1958/1968),99% (1958/1968),100% (1113/1113),ISIS is dropping bombs containing live scorpions,ISIS Unleash Scorpion Bombs In Iraq,1006.0,ISIS is trying to sell the remains of James Foley,ISIS Is Selling the Body of James Foley for 1 Million,1007.0,ISIS is trying to sell the remains of James Foley,ISIS wants 1M for Foley's body,1008.0,ISIS is trying to sell the remains of James Foley,ISIS Is Reportedly Trying To Sell James Foley's Remains For 1 Million,1009.0,ISIS is trying to sell the remains of James Foley,ISIS Is Trying To Sell The Body Of U.S. Hostage James Foley For 1 Million,1010.0,For,Probably For,For,Neutral,Probably For,{},,
30ZKOOGW2WEUTM5A6Z20G0TI9DO1AB,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sat Apr 29 09:38:46 PDT 2017,5,BatchId:2785350;OriginalHitTemplateId:926051491;,3600,86400,Sat May 06 09:38:46 PDT 2017,,,3VSOLARPKCHFLQ7ERZ7LWISIKOR93L,A135,Submitted,Sat Apr 29 09:47:26 PDT 2017,Sat Apr 29 09:49:04 PDT 2017,Sun Apr 30 09:49:04 PDT 2017,,,,98,0% (0/0),0% (0/0),0% (0/0),ISIS is dropping bombs containing live scorpions,ISIS Unleash Scorpion Bombs In Iraq,1006.0,ISIS is trying to sell the remains of James Foley,ISIS Is Selling the Body of James Foley for 1 Million,1007.0,ISIS is trying to sell the remains of James Foley,ISIS wants 1M for Foley's body,1008.0,ISIS is trying to sell the remains of James Foley,ISIS Is Reportedly Trying To Sell James Foley's Remains For 1 Million,1009.0,ISIS is trying to sell the remains of James Foley,ISIS Is Trying To Sell The Body Of U.S. Hostage James Foley For 1 Million,1010.0,Neutral,Neutral,Neutral,For,For,Need still more clear explanation,,
