HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
3QX22DUVOOPBHZUXAGCUWFVYRKVVMW,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3BC8WZX3V44D8SO2W68351VSVC9RR1,A66,Submitted,Sun Apr 23 14:23:04 PDT 2017,Sun Apr 23 14:24:20 PDT 2017,Mon Apr 24 14:24:20 PDT 2017,,,,76,0% (0/0),0% (0/0),0% (0/0),Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi airline, Saudia, to ban gender-mixing",601.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia airline segregation: Saudi airlines to assign seats based on gender,602.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia's national airline plans to keep men and women apart,603.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia set to introduce gender segregation on national airline flights,604.0,Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi Arabia Airline Segregation: New Islamic Law Takes Flight On Airliner, Seating By Gender Coming Soon",605.0,For,For,For,For,For,{},,
3QX22DUVOOPBHZUXAGCUWFVYRKVVMW,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3N2BF7Y2VR29MIX7VT0S5YZC2GCMHB,A105,Submitted,Sun Apr 23 14:18:13 PDT 2017,Sun Apr 23 14:34:59 PDT 2017,Mon Apr 24 14:34:59 PDT 2017,,,,1006,100% (22/22),100% (21/21),100% (21/21),Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi airline, Saudia, to ban gender-mixing",601.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia airline segregation: Saudi airlines to assign seats based on gender,602.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia's national airline plans to keep men and women apart,603.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia set to introduce gender segregation on national airline flights,604.0,Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi Arabia Airline Segregation: New Islamic Law Takes Flight On Airliner, Seating By Gender Coming Soon",605.0,For,For,For,Observing,For,{},,
3QX22DUVOOPBHZUXAGCUWFVYRKVVMW,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3QY7M81QH8UH35RSX810Z8IEZ8LK72,A192,Submitted,Sun Apr 23 14:19:23 PDT 2017,Sun Apr 23 14:20:09 PDT 2017,Mon Apr 24 14:20:09 PDT 2017,,,,46,100% (1/1),0% (0/0),0% (0/0),Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi airline, Saudia, to ban gender-mixing",601.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia airline segregation: Saudi airlines to assign seats based on gender,602.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia's national airline plans to keep men and women apart,603.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia set to introduce gender segregation on national airline flights,604.0,Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi Arabia Airline Segregation: New Islamic Law Takes Flight On Airliner, Seating By Gender Coming Soon",605.0,For,Observing,Against,Observing,Against,{},,
3QX22DUVOOPBHZUXAGCUWFVYRKVVMW,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3TMFV4NEP9MCYJQSWRC91J84XZL8WU,A96,Submitted,Sun Apr 23 15:02:19 PDT 2017,Sun Apr 23 15:02:54 PDT 2017,Mon Apr 24 15:02:54 PDT 2017,,,,35,100% (1/1),100% (1/1),0% (0/0),Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi airline, Saudia, to ban gender-mixing",601.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia airline segregation: Saudi airlines to assign seats based on gender,602.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia's national airline plans to keep men and women apart,603.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia set to introduce gender segregation on national airline flights,604.0,Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi Arabia Airline Segregation: New Islamic Law Takes Flight On Airliner, Seating By Gender Coming Soon",605.0,Against,For,For,For,For,{},,
3QX22DUVOOPBHZUXAGCUWFVYRKVVMW,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3YW4XOSQKRTHVFH226OT4L0ZYDJU1C,A111,Submitted,Sun Apr 23 14:29:17 PDT 2017,Sun Apr 23 14:30:07 PDT 2017,Mon Apr 24 14:30:07 PDT 2017,,,,50,0% (0/0),0% (0/0),0% (0/0),Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi airline, Saudia, to ban gender-mixing",601.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia airline segregation: Saudi airlines to assign seats based on gender,602.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia's national airline plans to keep men and women apart,603.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabia set to introduce gender segregation on national airline flights,604.0,Saudi Arabia's national airline will introduce gender segregation on flights,"Saudi Arabia Airline Segregation: New Islamic Law Takes Flight On Airliner, Seating By Gender Coming Soon",605.0,Against,For,Observing,For,Observing,{},,
3VCK0Q0PO5M16GEHJK35O1U82ET0NA,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3ITXP059PXR8BJ523QZZTKEX7XYJSP,A105,Submitted,Sun Apr 23 14:17:47 PDT 2017,Sun Apr 23 14:22:22 PDT 2017,Mon Apr 24 14:22:22 PDT 2017,,,,275,100% (22/22),100% (21/21),100% (21/21),Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines Sexist: Airline Intends To Enforce Rules To Separate Male And Female Passengers,606.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian airline to separate genders after men complain about blokes sitting next to their wives,607.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to Separate Men and Women on Flights,608.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian Airline Rep Denies Plan to Separate Men and Women on Flights,609.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to segregate sexes,610.0,For,For,For,Against,For,{},,
3VCK0Q0PO5M16GEHJK35O1U82ET0NA,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3JW0YLFXRUONOKMAUUSFFZBQF70WWB,A2,Submitted,Sun Apr 23 15:35:11 PDT 2017,Sun Apr 23 15:39:48 PDT 2017,Mon Apr 24 15:39:48 PDT 2017,,,,277,100% (1/1),0% (0/0),0% (0/0),Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines Sexist: Airline Intends To Enforce Rules To Separate Male And Female Passengers,606.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian airline to separate genders after men complain about blokes sitting next to their wives,607.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to Separate Men and Women on Flights,608.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian Airline Rep Denies Plan to Separate Men and Women on Flights,609.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to segregate sexes,610.0,Against,Against,Against,Against,Against,{},,
3VCK0Q0PO5M16GEHJK35O1U82ET0NA,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3TS1AR6UQRM6NJZEWXA3JVQ9RD37FO,A62,Submitted,Sun Apr 23 15:57:48 PDT 2017,Sun Apr 23 15:59:33 PDT 2017,Mon Apr 24 15:59:33 PDT 2017,,,,105,100% (10/10),100% (10/10),100% (10/10),Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines Sexist: Airline Intends To Enforce Rules To Separate Male And Female Passengers,606.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian airline to separate genders after men complain about blokes sitting next to their wives,607.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to Separate Men and Women on Flights,608.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian Airline Rep Denies Plan to Separate Men and Women on Flights,609.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to segregate sexes,610.0,Observing,Observing,For,Against,For,{},,
3VCK0Q0PO5M16GEHJK35O1U82ET0NA,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3XXU1SWE8N3X9HIM0I32QF5VMJOA0I,A91,Submitted,Sun Apr 23 18:10:54 PDT 2017,Sun Apr 23 18:22:31 PDT 2017,Mon Apr 24 18:22:31 PDT 2017,,,,697,99% (1043/1053),99% (1043/1053),99% (1026/1036),Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines Sexist: Airline Intends To Enforce Rules To Separate Male And Female Passengers,606.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian airline to separate genders after men complain about blokes sitting next to their wives,607.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to Separate Men and Women on Flights,608.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian Airline Rep Denies Plan to Separate Men and Women on Flights,609.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to segregate sexes,610.0,For,For,For,For,For,{},,
3VCK0Q0PO5M16GEHJK35O1U82ET0NA,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Sun Apr 23 14:17:16 PDT 2017,5,BatchId:2777423;OriginalHitTemplateId:926051491;,3600,86400,Sun Apr 30 14:17:16 PDT 2017,,,3ZSY5X72NYJABFWM4ERZB6QNKQRROW,A50,Submitted,Sun Apr 23 18:03:31 PDT 2017,Sun Apr 23 18:04:21 PDT 2017,Mon Apr 24 18:04:21 PDT 2017,,,,50,0% (0/0),0% (0/0),0% (0/0),Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines Sexist: Airline Intends To Enforce Rules To Separate Male And Female Passengers,606.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian airline to separate genders after men complain about blokes sitting next to their wives,607.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to Separate Men and Women on Flights,608.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Arabian Airline Rep Denies Plan to Separate Men and Women on Flights,609.0,Saudi Arabia's national airline will introduce gender segregation on flights,Saudi Airlines to segregate sexes,610.0,For,For,Observing,Observing,For,{},,
