HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.claimHeadline1,Input.articleHeadline1,Input.articleCount1,Input.claimHeadline2,Input.articleHeadline2,Input.articleCount2,Input.claimHeadline3,Input.articleHeadline3,Input.articleCount3,Input.claimHeadline4,Input.articleHeadline4,Input.articleCount4,Input.claimHeadline5,Input.articleHeadline5,Input.articleCount5,Answer.stance1,Answer.stance2,Answer.stance3,Answer.stance4,Answer.stance5,Answer.user_feedback,Approve,Reject
39I4RL8QGJPQV8A7ZNVUVKNPXSDH43,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3JPSL1DZ5T70UDAT1O501R17SCSNAV,A125,Submitted,Thu Apr 13 21:32:04 PDT 2017,Thu Apr 13 21:34:42 PDT 2017,Fri Apr 14 21:34:42 PDT 2017,,,,158,0% (0/0),0% (0/0),0% (0/0),The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Just Adopted a Son So He Won't Turn into a Werewolf,221.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Did Argentina's President Adopt A Jewish Baby To Stop It From Becoming A Werewolf??,222.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,People Actually Believed Argentina's President Adopted A Jewish Boy To Stop His Change Into A Werewolf,223.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,There's A Weird Story Going Around About How Argentina's President Just Saved A Jewish Man From Becoming A Werewolf,224.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Adopted A Jewish Godson To Stop Him From Turning Into A Werewolf,225.0,For,Observing,Against,Against,For,{},,
39I4RL8QGJPQV8A7ZNVUVKNPXSDH43,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3RGU30DZTBG5DOSXJT3DHBFQD9UJMP,A155,Submitted,Thu Apr 13 19:30:06 PDT 2017,Thu Apr 13 19:31:57 PDT 2017,Fri Apr 14 19:31:57 PDT 2017,,,,111,0% (0/0),0% (0/0),0% (0/0),The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Just Adopted a Son So He Won't Turn into a Werewolf,221.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Did Argentina's President Adopt A Jewish Baby To Stop It From Becoming A Werewolf??,222.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,People Actually Believed Argentina's President Adopted A Jewish Boy To Stop His Change Into A Werewolf,223.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,There's A Weird Story Going Around About How Argentina's President Just Saved A Jewish Man From Becoming A Werewolf,224.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Adopted A Jewish Godson To Stop Him From Turning Into A Werewolf,225.0,For,Observing,Observing,Observing,For,{},,
39I4RL8QGJPQV8A7ZNVUVKNPXSDH43,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3TUI152ZZCVP3MALLX4OUK39TS0Q1M,A16,Submitted,Thu Apr 13 17:51:46 PDT 2017,Thu Apr 13 17:54:06 PDT 2017,Fri Apr 14 17:54:06 PDT 2017,,,,140,0% (0/0),0% (0/0),0% (0/0),The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Just Adopted a Son So He Won't Turn into a Werewolf,221.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Did Argentina's President Adopt A Jewish Baby To Stop It From Becoming A Werewolf??,222.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,People Actually Believed Argentina's President Adopted A Jewish Boy To Stop His Change Into A Werewolf,223.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,There's A Weird Story Going Around About How Argentina's President Just Saved A Jewish Man From Becoming A Werewolf,224.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Adopted A Jewish Godson To Stop Him From Turning Into A Werewolf,225.0,For,Against,Observing,Against,Against,{},,
39I4RL8QGJPQV8A7ZNVUVKNPXSDH43,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3YDTZAI2WYOIEHNNN0XBRH24X0K14H,A91,Submitted,Thu Apr 13 17:55:06 PDT 2017,Thu Apr 13 18:13:52 PDT 2017,Fri Apr 14 18:13:52 PDT 2017,,,,1126,0% (0/0),0% (0/0),0% (0/0),The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Just Adopted a Son So He Won't Turn into a Werewolf,221.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Did Argentina's President Adopt A Jewish Baby To Stop It From Becoming A Werewolf??,222.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,People Actually Believed Argentina's President Adopted A Jewish Boy To Stop His Change Into A Werewolf,223.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,There's A Weird Story Going Around About How Argentina's President Just Saved A Jewish Man From Becoming A Werewolf,224.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Adopted A Jewish Godson To Stop Him From Turning Into A Werewolf,225.0,For,Observing,Against,Against,For,{},,
39I4RL8QGJPQV8A7ZNVUVKNPXSDH43,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3ZV9H2YQQEFQXMKMKAHDA20SFE4W3Z,A179,Submitted,Thu Apr 13 21:37:56 PDT 2017,Thu Apr 13 21:38:51 PDT 2017,Fri Apr 14 21:38:51 PDT 2017,,,,55,0% (0/0),0% (0/0),0% (0/0),The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Just Adopted a Son So He Won't Turn into a Werewolf,221.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Did Argentina's President Adopt A Jewish Baby To Stop It From Becoming A Werewolf??,222.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,People Actually Believed Argentina's President Adopted A Jewish Boy To Stop His Change Into A Werewolf,223.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,There's A Weird Story Going Around About How Argentina's President Just Saved A Jewish Man From Becoming A Werewolf,224.0,The president of Argentina became the adopted godmother of a boy to help stop him from becoming a werewolf,Argentina's President Adopted A Jewish Godson To Stop Him From Turning Into A Werewolf,225.0,For,Observing,Against,Against,For,{},,
3XH7ZM9YX224H8UMCN3FQW0B6TP9RO,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,33CKWXB73KS1MIQ40IE9TJV1LGA114,A91,Submitted,Thu Apr 13 17:54:58 PDT 2017,Thu Apr 13 18:10:41 PDT 2017,Fri Apr 14 18:10:41 PDT 2017,,,,943,0% (0/0),0% (0/0),0% (0/0),ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,DHS: GOP Rep.s Claim ISIS Members Caught at U.S. Border Categorically False,901.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,902.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Is There an ISIS Threat on the Texas-Mexico Border or Not?,903.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",904.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Rep. Duncan Hunter: At Least 10 ISIS Fighters Caught at Mexican Border,905.0,Against,Observing,Observing,Against,For,{},,
3XH7ZM9YX224H8UMCN3FQW0B6TP9RO,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3E7TUJ2EGDUD3I9BKODX9RET8QS9D4,A155,Submitted,Thu Apr 13 19:36:40 PDT 2017,Thu Apr 13 19:38:05 PDT 2017,Fri Apr 14 19:38:05 PDT 2017,,,,85,0% (0/0),0% (0/0),0% (0/0),ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,DHS: GOP Rep.s Claim ISIS Members Caught at U.S. Border Categorically False,901.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,902.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Is There an ISIS Threat on the Texas-Mexico Border or Not?,903.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",904.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Rep. Duncan Hunter: At Least 10 ISIS Fighters Caught at Mexican Border,905.0,Against,Observing,Observing,Against,For,{},,
3XH7ZM9YX224H8UMCN3FQW0B6TP9RO,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3P4RDNWND6EJH526YE5LPI89WZJIJF,A16,Submitted,Thu Apr 13 17:51:22 PDT 2017,Thu Apr 13 17:57:06 PDT 2017,Fri Apr 14 17:57:06 PDT 2017,,,,344,0% (0/0),0% (0/0),0% (0/0),ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,DHS: GOP Rep.s Claim ISIS Members Caught at U.S. Border Categorically False,901.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,902.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Is There an ISIS Threat on the Texas-Mexico Border or Not?,903.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",904.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Rep. Duncan Hunter: At Least 10 ISIS Fighters Caught at Mexican Border,905.0,Against,Observing,Observing,For,Against,{},,
3XH7ZM9YX224H8UMCN3FQW0B6TP9RO,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3PW9OPU9PRS8B380JMENY256DNJ12I,A56,Submitted,Thu Apr 13 19:59:23 PDT 2017,Thu Apr 13 20:01:08 PDT 2017,Fri Apr 14 20:01:08 PDT 2017,,,,105,100% (11/11),100% (11/11),100% (10/10),ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,DHS: GOP Rep.s Claim ISIS Members Caught at U.S. Border Categorically False,901.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,902.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Is There an ISIS Threat on the Texas-Mexico Border or Not?,903.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",904.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Rep. Duncan Hunter: At Least 10 ISIS Fighters Caught at Mexican Border,905.0,Observing,For,For,Observing,Observing,all seems fine.thanks,,
3XH7ZM9YX224H8UMCN3FQW0B6TP9RO,37XOZLJ3ZWXVVWJDJP6CMT5S2RFKI0,Fact Checking,"Given a claim and some news headlines, label each headline as for/against/observing","news, fact-check",$0.10,Thu Apr 13 17:25:10 PDT 2017,5,BatchId:2765829;OriginalHitTemplateId:926051491;,3600,86400,Sat Apr 15 17:25:10 PDT 2017,,,3TGOYF991YUX4C804UYDFN5V7BDUU6,A179,Submitted,Thu Apr 13 21:33:28 PDT 2017,Thu Apr 13 21:34:53 PDT 2017,Fri Apr 14 21:34:53 PDT 2017,,,,85,0% (0/0),0% (0/0),0% (0/0),ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,DHS: GOP Rep.s Claim ISIS Members Caught at U.S. Border Categorically False,901.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,902.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Is There an ISIS Threat on the Texas-Mexico Border or Not?,903.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",904.0,ISIS fighters were caught trying to enter the U.S. via the U.S.-Mexico border,Rep. Duncan Hunter: At Least 10 ISIS Fighters Caught at Mexican Border,905.0,For,Observing,Against,Against,For,{},,
